"Name","Company","State","City","Salary","Location","Url"
"Software Developer"," Tactel  ","Sweden","Malmö","","Malmö","https://www.glassdoor.com/partner/jobListing.htm?pos=507&ao=124245&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9147cbde&cb=1535036575290&jobListingId=2726612372"
"Commercial Account Executive - Nordics"," Salesforce  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=508&ao=322516&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_036284f3&cb=1535036575291&jobListingId=2856998997"
"Technical Marketing Engineer"," Mentor Graphics  ","Sweden","Gothenburg","","Gothenburg","https://www.glassdoor.com/partner/jobListing.htm?pos=509&ao=370427&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6c1e2367&cb=1535036575291&jobListingId=2851629187"
"Software Engineer"," KLARNA AB  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=510&ao=124245&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_acee1b05&cb=1535036575293&jobListingId=2796294739"
"Software Quality Assurance/Test Engineer"," Infinera  We're Hiring","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=511&ao=290942&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_184036fd&cb=1535036575294&jobListingId=2870593610"
"Territory Account Executive (TAE)"," Software AG  ","Sweden","Kista","","Kista","https://www.glassdoor.com/partner/jobListing.htm?pos=512&ao=291258&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6ee20667&cb=1535036575294&jobListingId=2890966832"
"Big Data & Data Governance Sales Specialist Nordics"," Informatica  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=513&ao=273304&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_54a259bd&cb=1535036575296&jobListingId=2906120248"
"Territory Account Manager"," Informatica  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=514&ao=273304&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5cd70bd4&cb=1535036575296&jobListingId=2901625241"
"Senior Solutions Architect - Nordics Public Sector"," Amazon  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=515&ao=295207&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_abba9c4d&cb=1535036575298&jobListingId=2607261801"
"Software Development"," KLARNA  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=516&ao=124245&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3c51fc05&cb=1535036575299&jobListingId=2816391860"
"Customer Success Programme Manager"," Episerver  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=517&ao=293996&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_018a28f6&cb=1535036575300&jobListingId=2851618316"
"Manager Embedded Software Development"," u-blox  New","Sweden","Malmö","","Malmö","https://www.glassdoor.com/partner/jobListing.htm?pos=518&ao=186496&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c92b0d95&cb=1535036575301&jobListingId=2907993499"
"Exploratory Software Engineer"," Qlik  ","Sweden","Lund","","Lund","https://www.glassdoor.com/partner/jobListing.htm?pos=519&ao=4128&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6393a0ed&cb=1535036575302&jobListingId=2791446896"
"Sr Engineering Manager - Productivity Engineering"," Spotify  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=520&ao=347865&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_cd1d6ed9&cb=1535036575303&jobListingId=2749174665"
"Software Engineer, Full-stack"," Kindred plc  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=521&ao=237565&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3dff4918&cb=1535036575304&jobListingId=2612184008"
"IBMi RPG Developer"," Claremont Consulting Ltd  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=522&ao=70759&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ce9d756b&cb=1535036575305&jobListingId=2908084955"
"Software Engineering/Site Reliability Engineering Intern"," Google  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=523&ao=191997&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0f9ff7db&cb=1535036575306&jobListingId=2723081930"
"Software Engineer, Java"," Kindred plc  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=524&ao=237565&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_476f4000&cb=1535036575306&jobListingId=2493623768"
"Senior Software Development Engineer"," CSG  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=525&ao=37049&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6bf3544e&cb=1535036575307&jobListingId=2735844913"
"Senior Solution Engineer / PreSales Consultant"," BMC Software  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=526&ao=198730&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8367042d&cb=1535036575308&jobListingId=2896817821"
"Experienced Software Developers - UI"," Vizrt  ","Sweden","Kista","","Kista","https://www.glassdoor.com/partner/jobListing.htm?pos=527&ao=4341&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_bd181c24&cb=1535036575310&jobListingId=2901631894"
"Software Engineer, Javascript"," Kindred plc  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=528&ao=237565&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8bd43e72&cb=1535036575311&jobListingId=2493623774"
"Software developer"," Conmore Ingenjörsbyrå AB  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=529&ao=4120&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1cef0396&cb=1535036575311&jobListingId=2907617440"
"Senior .NET Software Developer"," Seavus  ","Sweden","Malmö","","Malmö","https://www.glassdoor.com/partner/jobListing.htm?pos=530&ao=124245&s=58&guid=00000165674f4d9d928a6284d587565b&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_55856294&cb=1535036575312&jobListingId=2795476089"
"Data Analyst [Uplay]"," Ubisoft  We're Hiring","Sweden","Malmö","","Malmö","https://www.glassdoor.com/partner/jobListing.htm?pos=601&ao=327039&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_474b9c30&cb=1535036576098&jobListingId=2902239452"
"Local IT Specialist [Operations]"," Ubisoft  We're Hiring","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=602&ao=327039&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3467bd8f&cb=1535036576099&jobListingId=2902239453"
"Art Director [Studio]"," Ubisoft  We're Hiring","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=603&ao=327039&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_46d77580&cb=1535036576100&jobListingId=2906558689"
"Marketing Intern"," NetApp  We're Hiring","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=604&ao=345783&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b98bd3fc&cb=1535036576101&jobListingId=2855345164"
"Software Engineer - Backend"," Watty  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=605&ao=4120&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_19c702a6&cb=1535036576101&jobListingId=2907617955"
"Enterprise Account Executive"," Dell  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=606&ao=325157&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ba3204bd&cb=1535036576102&jobListingId=2657792858"
"Software Developer"," Meetio  Hot","Sweden","Malmö","","Malmö","https://www.glassdoor.com/partner/jobListing.htm?pos=607&ao=124245&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_bc8e7cca&cb=1535036576103&jobListingId=2818515157"
"EMEA IES Portfolio Development Executive"," Siemens PLC  ","Sweden","Solna","","Solna","https://www.glassdoor.com/partner/jobListing.htm?pos=608&ao=344625&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9f5e914e&cb=1535036576104&jobListingId=2852278189"
"Territory Manager - Nordics"," Amazon  We're Hiring","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=609&ao=295207&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_28f43e84&cb=1535036576105&jobListingId=2748086201"
"Generalist Programmer [Avatar Project]"," Ubisoft  We're Hiring","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=610&ao=327039&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2ed9db5d&cb=1535036576106&jobListingId=2900693081"
"Sr. UX Designer"," Coupa Software  ","Sweden","Uppsala","","Uppsala","https://www.glassdoor.com/partner/jobListing.htm?pos=611&ao=295186&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3a71fba4&cb=1535036576106&jobListingId=2618337460"
"Presales Consultant"," Deltek  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=612&ao=289683&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7e11167d&cb=1535036576108&jobListingId=2749034681"
"IoT Solution Architect"," Siemens PLC  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=613&ao=344625&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_55de9727&cb=1535036576109&jobListingId=2901542227"
"Senior Consultant"," AppDynamics  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=614&ao=292667&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_772db5a5&cb=1535036576110&jobListingId=2881829546"
"Solutions Sales Executive - Middleware/DevOps"," Red Hat  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=615&ao=227493&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0b053b3c&cb=1535036576111&jobListingId=2905644671"
"Senior Software Developer"," Play’n GO  ","Sweden","Växjö","","Växjö","https://www.glassdoor.com/partner/jobListing.htm?pos=616&ao=4120&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_c86ec03e&cb=1535036576112&jobListingId=2830794259"
"sr systems engineer"," Dell  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=617&ao=304876&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ec4f60ac&cb=1535036576113&jobListingId=2907390095"
"B2B Customer Service Hotel Specialist - Must Speak Fluent Danish - 12months contract"," Expedia  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=618&ao=303301&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1e5db1db&cb=1535036576114&jobListingId=2855694222"
"HCM Pre-Sales Solution Consultant Sweden (LIFT Program)"," Workday  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=619&ao=329916&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_df012158&cb=1535036576115&jobListingId=2851779985"
"Strategic Enterprise Account Manager"," BMC Software  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=620&ao=198730&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7d865627&cb=1535036576116&jobListingId=2786201293"
"Financials Pre-Sales Solution Consultant Sweden (LIFT Program)"," Workday  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=621&ao=329916&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_aebd8d49&cb=1535036576117&jobListingId=2851779989"
"Utvecklingschef för Software Development |"," PwC  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=622&ao=4120&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_adf03c73&cb=1535036576118&jobListingId=2828736403"
"Developer with interest in Linux, team development and SCRUM mastering"," Ericsson-Worldwide  ","Sweden","Gothenburg","","Gothenburg","https://www.glassdoor.com/partner/jobListing.htm?pos=623&ao=333324&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_24c14ea6&cb=1535036576119&jobListingId=2900360678"
"GCN Enterprise Systems Engineer"," Dell  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=624&ao=304876&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_be53745c&cb=1535036576120&jobListingId=2852262403"
"Nordics Public Sector Lead - AWS"," Amazon  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=625&ao=295207&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_06a6da15&cb=1535036576121&jobListingId=2748088148"
"Head of Regional Service Management"," Amadeus IT Group SA  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=626&ao=337621&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0b9846db&cb=1535036576122&jobListingId=2901521543"
"Director, Enterprise Sales"," Icertis  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=627&ao=280150&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7edafb7b&cb=1535036576123&jobListingId=2852833676"
"Senior Sales Manager Channel Business"," Dell  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=628&ao=325157&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e3817f9d&cb=1535036576124&jobListingId=2865131787"
"Software Engineer - Engage"," Net Entertainment  New","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=629&ao=4120&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5ddadd9d&cb=1535036576125&jobListingId=2829068489"
"Senior Software Engineer"," Hive Streaming  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=630&ao=124245&s=58&guid=00000165674f50b1a0819562de54173e&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_a4d1ac2c&cb=1535036576126&jobListingId=2818506776"
"Health Economist - NOBA"," AstraZeneca  We're Hiring","Sweden","Södertälje","","Södertälje","https://www.glassdoor.com/partner/jobListing.htm?pos=701&ao=312712&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1fb1936f&cb=1535036576959&jobListingId=2823200614"
"Sr. Systems Engineer"," Nutanix  We're Hiring","Sweden","Gothenburg","","Gothenburg","https://www.glassdoor.com/partner/jobListing.htm?pos=702&ao=332564&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0794cd4f&cb=1535036576960&jobListingId=2828214148"
"Automation Commissioning Engineer"," ABB  We're Hiring","Sweden","Västerås","","Västerås","https://www.glassdoor.com/partner/jobListing.htm?pos=703&ao=288489&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_eb19a65b&cb=1535036576961&jobListingId=2854270890"
"Master Thesis on Autonomous Control of a Quadcopter, using onboard sensors - Device Technologies"," Ericsson  We're Hiring","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=704&ao=333324&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_71c2faeb&cb=1535036576962&jobListingId=2906125954"
"Line Manager - Gateway Development Unit"," Ericsson-Worldwide  We're Hiring","Sweden","Gothenburg","","Gothenburg","https://www.glassdoor.com/partner/jobListing.htm?pos=705&ao=333324&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d337a212&cb=1535036576963&jobListingId=2907406084"
"Software Test System Developer / Tester"," Clavister  ","Sweden","Umeå","","Umeå","https://www.glassdoor.com/partner/jobListing.htm?pos=706&ao=4120&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ccbc6e13&cb=1535036576963&jobListingId=2829362490"
"Sr. Financial Control Executive"," Asics  ","Sweden","Sweden","","Sweden","https://www.glassdoor.com/partner/jobListing.htm?pos=707&ao=289631&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6aacad38&cb=1535036576965&jobListingId=2902589425"
"ICT Engineer Lab Operations Kista"," Ericsson-Worldwide  We're Hiring","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=708&ao=333324&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d20e898c&cb=1535036576970&jobListingId=2900360718"
"CI Developer Tools & Automation"," Ericsson-Worldwide  ","Sweden","Karlskrona","","Karlskrona","https://www.glassdoor.com/partner/jobListing.htm?pos=709&ao=333324&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ffea65c3&cb=1535036576971&jobListingId=2900360553"
"Supply Chain Management Advisor, Sweden"," SAP  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=710&ao=375053&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ddde797a&cb=1535036576973&jobListingId=2893860959"
"Senior Consultant for Power Grids"," ABB  New","Sweden","Mölndal","","Mölndal","https://www.glassdoor.com/partner/jobListing.htm?pos=711&ao=288489&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7fbda9eb&cb=1535036576975&jobListingId=2826246277"
"Acquisition Account Executive, Enterprise"," Dell  ","Sweden","Gothenburg","","Gothenburg","https://www.glassdoor.com/partner/jobListing.htm?pos=712&ao=325157&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a7bb7648&cb=1535036576976&jobListingId=2846985105"
"Senior Privacy Program Manager"," Spotify  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=713&ao=347865&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_446adc26&cb=1535036576978&jobListingId=2823525830"
"Senior Sales Executive"," Schneider Electric  ","Sweden","Sweden","","Sweden","https://www.glassdoor.com/partner/jobListing.htm?pos=714&ao=321952&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_a2cf673d&cb=1535036576979&jobListingId=2851465883"
"FrontEnd Developer - Stockholm and Gothenburg"," Avanade  Hot","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=715&ao=259081&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_827b36da&cb=1535036576981&jobListingId=2560546046"
"R&D Engineer Hardware Type Test"," ABB  ","Sweden","Västerås","","Västerås","https://www.glassdoor.com/partner/jobListing.htm?pos=716&ao=288489&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_ecc6301a&cb=1535036576982&jobListingId=2822924465"
"Nordic Marketing Associate - Events (English and Danish/Swedish) - (6 months contract)"," SAP  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=717&ao=375053&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_90ec0db3&cb=1535036576984&jobListingId=2887801278"
"SW Developer"," Ericsson-Worldwide  ","Sweden","Stockholm","","Stockholm","https://www.glassdoor.com/partner/jobListing.htm?pos=718&ao=333324&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_191d898a&cb=1535036576986&jobListingId=2897482882"
"Senior Solutions Architect - Autonomous Driving"," NVIDIA  ","Sweden","Sweden","","Sweden","https://www.glassdoor.com/partner/jobListing.htm?pos=719&ao=284597&s=58&guid=00000165674f542f828275d8c9b308d4&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_51ba5e5a&cb=1535036576987&jobListingId=2485925730"
