"Name","Company","State","City","Salary","Location","Url"
"Java/Perl Software Developer"," UBS  ","Switzerland","Opfikon","","Opfikon","https://www.glassdoor.com/partner/jobListing.htm?pos=427&ao=336265&s=58&guid=00000165674e5a9d9752f9117798080c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_26cd9aae&cb=1535036513135&jobListingId=2873207162"
"Software Entwickler/","  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=428&ao=112088&s=58&guid=00000165674e5a9d9752f9117798080c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_12577eb9&cb=1535036513136&jobListingId=2908511114"
"SOFTWARE DEVELOPER"," ONE Agency GmbH  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=429&ao=33931&s=58&guid=00000165674e5a9d9752f9117798080c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_da5197c2&cb=1535036513137&jobListingId=2850262354"
"Senior Software Engineer"," Netcetera  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=430&ao=4120&s=58&guid=00000165674e5a9d9752f9117798080c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4a84305d&cb=1535036513138&jobListingId=2637339318"
"General Accountant – UK\/CH"," Novartis  We're Hiring","Switzerland","Fribourg","","Fribourg","https://www.glassdoor.com/partner/jobListing.htm?pos=501&ao=317782&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4ce20ae7&cb=1535036515108&jobListingId=2907585600"
"Laborant (m/w) im Bereich Analytik für Small Molecules"," Roche  We're Hiring","Switzerland","Basel","","Basel","https://www.glassdoor.com/partner/jobListing.htm?pos=502&ao=301852&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_244c2caa&cb=1535036515109&jobListingId=2907669190"
"Associate / Senior Associate in Analytics– Late Stage Drug Product Small Molecule Development"," Roche  We're Hiring","Switzerland","Basel","","Basel","https://www.glassdoor.com/partner/jobListing.htm?pos=503&ao=301852&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0726f1f0&cb=1535036515109&jobListingId=2908331045"
"Quality System Engineer (m/w)"," Schneider Electric  We're Hiring","Switzerland","Wettingen","","Wettingen","https://www.glassdoor.com/partner/jobListing.htm?pos=504&ao=321952&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_3560585a&cb=1535036515110&jobListingId=2857459226"
"Software Engineer"," lm group  ","Switzerland","Chiasso","","Chiasso","https://www.glassdoor.com/partner/jobListing.htm?pos=505&ao=4134&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_d51fb896&cb=1535036515111&jobListingId=2894389859"
"Backend Developer"," Ark Resourcing  New","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=506&ao=70759&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1b4f4263&cb=1535036515112&jobListingId=2907671657"
"SAP Concur Specialist"," EY  We're Hiring","Switzerland","Switzerland","","Switzerland","https://www.glassdoor.com/partner/jobListing.htm?pos=507&ao=366450&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_aa41e041&cb=1535036515113&jobListingId=2908316868"
"Big Data / Hadoop Administrator"," Credit Suisse  We're Hiring","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=508&ao=273333&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8190a7ab&cb=1535036515114&jobListingId=2468787040"
"Software-Engineer","  New","Switzerland","Basel","","Basel","https://www.glassdoor.com/partner/jobListing.htm?pos=509&ao=112088&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2e1fbb07&cb=1535036515115&jobListingId=2908507069"
"Senior Sales Engineer"," Micro Focus  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=510&ao=359351&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4ca7fd8b&cb=1535036515115&jobListingId=2871621569"
"IT System Engineer"," Hilti Group  New","Switzerland","Buchs","","Buchs","https://www.glassdoor.com/partner/jobListing.htm?pos=511&ao=294398&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_666f5ec6&cb=1535036515117&jobListingId=2857514352"
"Scientist, HTS Screening Support & Compound Logistics Workflow"," Roche  Hot","Switzerland","Basel","","Basel","https://www.glassdoor.com/partner/jobListing.htm?pos=512&ao=301852&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_27144b1f&cb=1535036515117&jobListingId=2857729979"
"Regional Director, Software Investment Advisory"," Oracle  ","Switzerland","Switzerland","","Switzerland","https://www.glassdoor.com/partner/jobListing.htm?pos=513&ao=354498&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_09055175&cb=1535036515118&jobListingId=2707676946"
"IT Software Engineer Settops"," UBS  ","Switzerland","Opfikon","","Opfikon","https://www.glassdoor.com/partner/jobListing.htm?pos=514&ao=336265&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8fe99a5b&cb=1535036515119&jobListingId=2707881268"
"Agile Coach"," Luxoft  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=515&ao=312636&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_c03c848f&cb=1535036515121&jobListingId=2907862813"
"IT Software Engineer (SAP T&E Fiori)"," UBS  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=516&ao=336265&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_0b0dcead&cb=1535036515122&jobListingId=2844655084"
"Software-Testingenieur/","  ","Switzerland","Amriswil","","Amriswil","https://www.glassdoor.com/partner/jobListing.htm?pos=517&ao=112088&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_be6b502a&cb=1535036515123&jobListingId=2908510325"
"Software-EntwicklerIn","  ","Switzerland","Lucerne","","Lucerne","https://www.glassdoor.com/partner/jobListing.htm?pos=518&ao=112088&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_df220f89&cb=1535036515124&jobListingId=2908512340"
"Software Entwicklungsingenieur/","  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=519&ao=112088&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_15425ad9&cb=1535036515125&jobListingId=2908506439"
"Inside Sales Account Managers Dell EMC"," Dell  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=520&ao=325160&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_14373c66&cb=1535036515126&jobListingId=2901570363"
"Software-Entwickler/","  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=521&ao=112088&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fcf4b679&cb=1535036515127&jobListingId=2908506232"
"IT Software Engineer - BSP / WebdynPro ABAP"," UBS  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=522&ao=336265&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6508c3ab&cb=1535036515128&jobListingId=2707882926"
"Senior IT Software Architect E-Banking"," UBS  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=523&ao=336265&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_aa50b19a&cb=1535036515129&jobListingId=2707881523"
"Software Engineer JAVA"," Nordwand Group  ","Switzerland","Bern","","Bern","https://www.glassdoor.com/partner/jobListing.htm?pos=524&ao=112088&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2a581fba&cb=1535036515130&jobListingId=2908461726"
"Software Entwickler/","  ","Switzerland","Amriswil","","Amriswil","https://www.glassdoor.com/partner/jobListing.htm?pos=525&ao=112088&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_17d1a0b4&cb=1535036515131&jobListingId=2908510243"
"IT Software Architect Digital Banking"," UBS  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=526&ao=336265&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_77518e83&cb=1535036515132&jobListingId=2725135416"
"Credit Risk IT Java Oracle Software Engineer"," UBS  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=527&ao=336265&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e597f7f4&cb=1535036515133&jobListingId=2707882971"
"Software Ingenieur/","  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=528&ao=112088&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_20168382&cb=1535036515135&jobListingId=2908507780"
"SOFTWARE-ENTWICKLER/","  ","Switzerland","St. Gall","","St. Gall","https://www.glassdoor.com/partner/jobListing.htm?pos=529&ao=112088&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_735b7e33&cb=1535036515135&jobListingId=2908505578"
"Software EntwicklerIn","  ","Switzerland","St. Gall","","St. Gall","https://www.glassdoor.com/partner/jobListing.htm?pos=530&ao=112088&s=58&guid=00000165674e61bd89c95752ae7ceb8c&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4c6ec723&cb=1535036515136&jobListingId=2908508511"
"Software Engineer C# .NET / WPF 80 - 100%"," Sonova  ","Switzerland","Stäfa","","Stäfa","https://www.glassdoor.com/partner/jobListing.htm?pos=601&ao=329852&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e318ae09&cb=1535036516517&jobListingId=2806458337"
"Digital Art Director (m/w), 80-100%"," UBS  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=602&ao=336265&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4412135c&cb=1535036516518&jobListingId=2795427581"
"Business Analysts"," UBS  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=603&ao=336265&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_628cc00c&cb=1535036516519&jobListingId=2795427546"
"Senior Data Engineer"," ABB  ","Switzerland","Baden","","Baden","https://www.glassdoor.com/partner/jobListing.htm?pos=604&ao=288489&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1b504995&cb=1535036516520&jobListingId=2795244315"
"Software Engineer"," Bravofly Rumbo Group  ","Switzerland","Chiasso","","Chiasso","https://www.glassdoor.com/partner/jobListing.htm?pos=605&ao=4120&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_28e9f8d2&cb=1535036516521&jobListingId=2894566238"
"Application Developer - DevOps"," J.P. Morgan  Award Winner","Switzerland","Geneva","","Geneva","https://www.glassdoor.com/partner/jobListing.htm?pos=606&ao=251189&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f85e7521&cb=1535036516522&jobListingId=2901670102"
"Software Engineer"," Nexus Personal- & Unternehmensberatung AG  ","Switzerland","Aarau","","Aarau","https://www.glassdoor.com/partner/jobListing.htm?pos=607&ao=33931&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_05e52c88&cb=1535036516522&jobListingId=2681940370"
"Junior Cloud Platform Sales Representative"," Oracle  Award Winner","Switzerland","Geneva","","Geneva","https://www.glassdoor.com/partner/jobListing.htm?pos=608&ao=354498&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1c0f069e&cb=1535036516524&jobListingId=2791456605"
"IT Business Analyst - Fondcenter"," UBS  Award Winner","Switzerland","Opfikon","","Opfikon","https://www.glassdoor.com/partner/jobListing.htm?pos=609&ao=336265&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_105ec335&cb=1535036516524&jobListingId=2907670403"
"Software-Entwickler C#"," SOTAX  ","Switzerland","Allschwil","","Allschwil","https://www.glassdoor.com/partner/jobListing.htm?pos=610&ao=4120&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&aa=1&ea=1&cs=1_8c24c00c&cb=1535036516525&jobListingId=2857729299"
"Software Engineer, University Graduate"," Google  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=611&ao=191997&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f73be83b&cb=1535036516526&jobListingId=2723076329"
"Principal Software Engineer – Data & Machine Learning Platform (Zurich Lab)"," HERE Technologies  Award Winner","Switzerland","Zollikofen","","Zollikofen","https://www.glassdoor.com/partner/jobListing.htm?pos=612&ao=295173&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5388ef36&cb=1535036516527&jobListingId=2838509418"
"Tableau Software expert"," Experis  ","Switzerland","Lausanne","","Lausanne","https://www.glassdoor.com/partner/jobListing.htm?pos=613&ao=114094&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_538ca19d&cb=1535036516528&jobListingId=2871316819"
"Developer Data Warehouse (ATS)"," UBS  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=614&ao=336265&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2c13bbc7&cb=1535036516529&jobListingId=2722693148"
"Software Engineer (Part-time)"," Google  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=615&ao=191997&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_305a2147&cb=1535036516530&jobListingId=2723076575"
"Senior Mobile User Interface Software Engineer"," Chase  ","Switzerland","Geneva","","Geneva","https://www.glassdoor.com/partner/jobListing.htm?pos=616&ao=251189&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_82f03f94&cb=1535036516530&jobListingId=2875472012"
"Java Software Engineer"," Gazelle Global Consulting  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=617&ao=70759&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2c6b2679&cb=1535036516532&jobListingId=2906556645"
"Junior Software Engineer"," ONE Agency GmbH  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=618&ao=33931&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_30443779&cb=1535036516533&jobListingId=2730806257"
"IT Business / Technical Analyst Firmwide Risk"," UBS  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=619&ao=336265&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_8b484440&cb=1535036516534&jobListingId=2795427536"
"Software Engineering Intern, Research"," Google  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=620&ao=191997&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_9e58388a&cb=1535036516535&jobListingId=2723081785"
"Principal Software Engineer – Big Data Research Platform (Zurich Lab)"," HERE Technologies  ","Switzerland","Zollikofen","","Zollikofen","https://www.glassdoor.com/partner/jobListing.htm?pos=621&ao=295173&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_889d9195&cb=1535036516536&jobListingId=2728974353"
"Software Engineer Java (m/w)","  ","Switzerland","Amriswil","","Amriswil","https://www.glassdoor.com/partner/jobListing.htm?pos=622&ao=112088&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6cae6ad3&cb=1535036516537&jobListingId=2908506308"
"Software Engineers"," ONE Agency GmbH  ","Switzerland","Zug","","Zug","https://www.glassdoor.com/partner/jobListing.htm?pos=623&ao=33931&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_7612b68c&cb=1535036516538&jobListingId=2907395307"
"Senior Software Engineer","  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=624&ao=112088&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_b183c160&cb=1535036516539&jobListingId=2908511712"
"IT Software Engineer (GCS: Java Developer )"," UBS  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=625&ao=336265&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_193c0cc8&cb=1535036516540&jobListingId=2707883323"
"Software Test Engineer","  ","Switzerland","St. Gall","","St. Gall","https://www.glassdoor.com/partner/jobListing.htm?pos=626&ao=112088&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5eb33699&cb=1535036516542&jobListingId=2908504687"
".NET Software Architect"," ONE Agency GmbH  ","Switzerland","Baden","","Baden","https://www.glassdoor.com/partner/jobListing.htm?pos=627&ao=33931&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_080616ec&cb=1535036516543&jobListingId=2857281801"
"Software Engineer, Android TV"," Google  ","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=628&ao=191997&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_fadf6c8a&cb=1535036516544&jobListingId=2723075197"
"Head of Corporate Center of Excellence for Application Software"," Hilti Group  ","Switzerland","Buchs","","Buchs","https://www.glassdoor.com/partner/jobListing.htm?pos=629&ao=294398&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5867b920&cb=1535036516545&jobListingId=2777013761"
"Software Ingenieur"," Schweizer Electronic AG  ","Switzerland","Reiden","","Reiden","https://www.glassdoor.com/partner/jobListing.htm?pos=630&ao=186496&s=58&guid=00000165674e680fb33c5524dd318af3&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_41a459fd&cb=1535036516546&jobListingId=2907972260"
"Senior Software Engineer / Software Architekt (m/w)","  New","Switzerland","Rapperswil","","Rapperswil","https://www.glassdoor.com/partner/jobListing.htm?pos=701&ao=112088&s=58&guid=00000165674e6d6890bec8401421ca10&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_2a68c1ce&cb=1535036517873&jobListingId=2908508676"
"Core Tech TPM, Mixed Reality"," Facebook  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=702&ao=282723&s=58&guid=00000165674e6d6890bec8401421ca10&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_6ad7dd06&cb=1535036517874&jobListingId=2855718468"
"Quantitative Analyst (Risk Modelling)"," UBS  Award Winner","Switzerland","Zürich","","Zürich","https://www.glassdoor.com/partner/jobListing.htm?pos=703&ao=336265&s=58&guid=00000165674e6d6890bec8401421ca10&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_f3f6913a&cb=1535036517874&jobListingId=2829319533"
"Software Tester (m/w)","  New","Switzerland","Bern","","Bern","https://www.glassdoor.com/partner/jobListing.htm?pos=704&ao=112088&s=58&guid=00000165674e6d6890bec8401421ca10&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_e9b4d730&cb=1535036517875&jobListingId=2908505258"
"Software Tester (m/w)","  New","Switzerland","Bern","","Bern","https://www.glassdoor.com/partner/jobListing.htm?pos=705&ao=112088&s=58&guid=00000165674e6d6890bec8401421ca10&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_77ef32a1&cb=1535036517876&jobListingId=2908505808"
"Software Tester","  ","Switzerland","Nidau","","Nidau","https://www.glassdoor.com/partner/jobListing.htm?pos=706&ao=112088&s=58&guid=00000165674e6d6890bec8401421ca10&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_5d634e92&cb=1535036517876&jobListingId=2902895444"
"Innovation Product Manager"," Cisco Systems  Award Winner","Switzerland","Rolle","","Rolle","https://www.glassdoor.com/partner/jobListing.htm?pos=707&ao=354908&s=58&guid=00000165674e6d6890bec8401421ca10&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_585ad8b4&cb=1535036517877&jobListingId=2738801994"
"Global Logistics & CI Manager (m/f)"," BD  We're Hiring","Switzerland","Eysins","","Eysins","https://www.glassdoor.com/partner/jobListing.htm?pos=708&ao=331597&s=58&guid=00000165674e6d6890bec8401421ca10&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_1dfe3f87&cb=1535036517878&jobListingId=2857419238"
"Senior Software Engineer - Digital Technology - SQL/Unix"," Chase  We're Hiring","Switzerland","Geneva","","Geneva","https://www.glassdoor.com/partner/jobListing.htm?pos=709&ao=251189&s=58&guid=00000165674e6d6890bec8401421ca10&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_4b3aada8&cb=1535036517879&jobListingId=2863613203"
"Marketing Assistant (m/f) Diagnostic Systems"," BD  We're Hiring","Switzerland","Eysins","","Eysins","https://www.glassdoor.com/partner/jobListing.htm?pos=710&ao=331597&s=58&guid=00000165674e6d6890bec8401421ca10&src=GD_JOB_AD&t=SR&extid=1&exst=OL&ist=&ast=OL&vt=w&slr=true&rtp=0&cs=1_52e1c014&cb=1535036517879&jobListingId=2857999015"
